arquivo,classe,WMC,DIT,NOC,RFC,CBO,LCOM
clones/django/django\tests\sites_framework\models.py,SyndicatedArticle,0,2,0,0,0,0
clones/django/django\tests\sites_framework\models.py,ExclusiveArticle,0,2,0,0,0,0
clones/django/django\tests\sites_framework\models.py,CustomArticle,0,2,0,0,0,0
clones/django/django\tests\sites_framework\tests.py,SitesFrameworkTestCase,4,1,0,10,0,6
clones/django/django\tests\sites_framework\tests.py,CurrentSiteManagerChecksTests,2,1,0,7,0,1
clones/django/django\tests\sites_framework\migrations\0001_initial.py,Migration,0,1,0,0,0,0
clones/django/django\tests\sites_tests\tests.py,SitesFrameworkTests,17,1,0,43,0,136
clones/django/django\tests\sites_tests\tests.py,RequestSiteTests,5,1,0,12,0,10
clones/django/django\tests\sites_tests\tests.py,JustOtherRouter,1,1,0,1,0,0
clones/django/django\tests\sites_tests\tests.py,CreateDefaultSiteTests,10,1,0,30,0,45
clones/django/django\tests\sites_tests\tests.py,MiddlewareTest,1,1,0,6,0,0
clones/django/django\tests\staticfiles_tests\cases.py,BaseStaticFilesMixin,6,1,2,18,1,12
clones/django/django\tests\staticfiles_tests\cases.py,StaticFilesTestCase,0,2,0,0,0,0
clones/django/django\tests\staticfiles_tests\cases.py,CollectionTestCase,5,2,0,18,0,4
clones/django/django\tests\staticfiles_tests\cases.py,TestDefaults,7,1,0,9,1,21
clones/django/django\tests\staticfiles_tests\storage.py,DummyStorage,4,1,0,5,0,6
clones/django/django\tests\staticfiles_tests\storage.py,PathNotImplementedStorage,6,1,1,13,1,12
clones/django/django\tests\staticfiles_tests\storage.py,NeverCopyRemoteStorage,1,2,0,3,0,0
clones/django/django\tests\staticfiles_tests\storage.py,QueryStringStorage,1,1,0,1,0,0
clones/django/django\tests\staticfiles_tests\storage.py,SimpleStorage,1,1,0,1,0,0
clones/django/django\tests\staticfiles_tests\storage.py,ExtraPatternsStorage,0,1,0,0,0,0
clones/django/django\tests\staticfiles_tests\storage.py,NoneHashStorage,1,1,0,1,0,0
clones/django/django\tests\staticfiles_tests\storage.py,NoPostProcessReplacedPathStorage,0,1,0,0,0,0
clones/django/django\tests\staticfiles_tests\test_checks.py,FindersCheckTests,8,1,0,25,0,28
clones/django/django\tests\staticfiles_tests\test_finders.py,TestFinders,2,1,3,5,0,1
clones/django/django\tests\staticfiles_tests\test_finders.py,TestFileSystemFinder,1,2,0,5,1,0
clones/django/django\tests\staticfiles_tests\test_finders.py,TestAppDirectoriesFinder,1,2,0,5,1,0
clones/django/django\tests\staticfiles_tests\test_finders.py,TestDefaultStorageFinder,1,2,0,6,1,0
clones/django/django\tests\staticfiles_tests\test_finders.py,TestMiscFinder,6,1,0,18,0,15
clones/django/django\tests\staticfiles_tests\test_forms.py,StaticTestStorage,1,1,0,2,0,0
clones/django/django\tests\staticfiles_tests\test_forms.py,StaticFilesFormsMediaTestCase,1,1,0,5,0,0
clones/django/django\tests\staticfiles_tests\test_handlers.py,TestASGIStaticFilesHandler,0,1,0,0,0,0
clones/django/django\tests\staticfiles_tests\test_liveserver.py,LiveServerBase,1,1,2,6,1,0
clones/django/django\tests\staticfiles_tests\test_liveserver.py,StaticLiveServerChecks,4,2,0,8,1,5
clones/django/django\tests\staticfiles_tests\test_liveserver.py,StaticLiveServerView,2,2,0,7,0,1
clones/django/django\tests\staticfiles_tests\test_management.py,TestNoFilesCreated,1,1,2,3,0,0
clones/django/django\tests\staticfiles_tests\test_management.py,TestRunserver,2,1,0,11,0,1
clones/django/django\tests\staticfiles_tests\test_management.py,TestFindStatic,4,1,0,15,0,6
clones/django/django\tests\staticfiles_tests\test_management.py,TestConfiguration,3,1,0,14,0,3
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionHelpSubcommand,1,1,0,5,0,0
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollection,3,1,1,5,0,3
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionPathLib,1,2,0,4,0,0
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionVerbosity,5,1,0,12,1,10
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionClear,4,1,0,12,1,6
clones/django/django\tests\staticfiles_tests\test_management.py,TestInteractiveMessages,6,1,0,19,1,15
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionNoDefaultIgnore,2,1,0,5,1,1
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionCustomIgnorePatterns,1,1,0,4,0,0
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionDryRun,1,2,1,3,1,0
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionDryRunManifestStaticFilesStorage,0,3,0,0,0,0
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionFilesOverride,3,1,0,22,2,2
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionOverwriteWarning,3,1,0,17,0,3
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionNonLocalStorage,1,2,0,7,0,0
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionNeverCopyStorage,1,1,0,6,1,0
clones/django/django\tests\staticfiles_tests\test_management.py,TestCollectionLinks,6,1,0,17,1,15
clones/django/django\tests\staticfiles_tests\test_storage.py,TestHashedFiles,20,1,1,43,1,190
clones/django/django\tests\staticfiles_tests\test_storage.py,TestExtraPatternsStorage,3,1,0,14,1,2
clones/django/django\tests\staticfiles_tests\test_storage.py,TestCollectionManifestStorage,11,2,0,46,3,54
clones/django/django\tests\staticfiles_tests\test_storage.py,TestCollectionNoneHashStorage,1,1,0,3,0,0
clones/django/django\tests\staticfiles_tests\test_storage.py,TestCollectionNoPostProcessReplacedPaths,1,1,0,5,1,0
clones/django/django\tests\staticfiles_tests\test_storage.py,TestCollectionSimpleStorage,3,1,0,14,1,3
clones/django/django\tests\staticfiles_tests\test_storage.py,CustomManifestStorage,1,1,0,5,1,0
clones/django/django\tests\staticfiles_tests\test_storage.py,TestCustomManifestStorage,5,1,0,22,0,10
clones/django/django\tests\staticfiles_tests\test_storage.py,CustomStaticFilesStorage,1,1,0,3,1,0
clones/django/django\tests\staticfiles_tests\test_storage.py,TestStaticFilePermissions,6,1,0,16,2,14
clones/django/django\tests\staticfiles_tests\test_storage.py,TestCollectionHashedFilesCache,3,1,0,19,1,2
clones/django/django\tests\staticfiles_tests\test_templatetags.py,TestTemplateTag,2,1,0,4,0,1
clones/django/django\tests\staticfiles_tests\test_utils.py,CheckSettingsTests,1,1,0,5,0,0
clones/django/django\tests\staticfiles_tests\test_views.py,TestServeStatic,3,1,3,9,0,3
clones/django/django\tests\staticfiles_tests\test_views.py,TestServeDisabled,1,2,0,2,1,0
clones/django/django\tests\staticfiles_tests\test_views.py,TestServeStaticWithDefaultURL,0,2,0,0,0,0
clones/django/django\tests\staticfiles_tests\test_views.py,TestServeStaticWithURLHelper,0,2,0,0,0,0
clones/django/django\tests\staticfiles_tests\apps\staticfiles_config.py,IgnorePatternsAppConfig,0,1,0,0,0,0
clones/django/django\tests\str\models.py,InternationalArticle,1,1,0,1,0,0
clones/django/django\tests\str\tests.py,SimpleTests,2,1,0,12,0,1
clones/django/django\tests\string_lookup\models.py,Foo,0,1,0,0,0,0
clones/django/django\tests\string_lookup\models.py,Bar,0,1,0,0,0,0
clones/django/django\tests\string_lookup\models.py,Whiz,0,1,0,0,0,0
clones/django/django\tests\string_lookup\models.py,Child,0,1,0,0,0,0
clones/django/django\tests\string_lookup\models.py,Base,0,1,0,0,0,0
clones/django/django\tests\string_lookup\models.py,Article,0,1,0,0,0,0
clones/django/django\tests\string_lookup\tests.py,StringLookupTests,4,1,0,16,0,6
clones/django/django\tests\swappable_models\models.py,Article,0,1,0,0,0,0
clones/django/django\tests\swappable_models\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\swappable_models\models.py,AlternateArticle,0,1,0,0,0,0
clones/django/django\tests\swappable_models\tests.py,SwappableModelTests,2,1,0,10,0,1
clones/django/django\tests\syndication_tests\feeds.py,TestRss2Feed,5,1,12,7,0,10
clones/django/django\tests\syndication_tests\feeds.py,TestRss2FeedWithGuidIsPermaLinkTrue,1,2,0,1,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestRss2FeedWithGuidIsPermaLinkFalse,2,2,0,3,0,1
clones/django/django\tests\syndication_tests\feeds.py,TestRss091Feed,0,2,0,0,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestNoPubdateFeed,1,1,0,2,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestAtomFeed,0,2,6,0,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestLatestFeed,1,2,0,2,0,0
clones/django/django\tests\syndication_tests\feeds.py,ArticlesFeed,1,2,0,2,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestSingleEnclosureRSSFeed,3,2,0,3,0,3
clones/django/django\tests\syndication_tests\feeds.py,TestMultipleEnclosureRSSFeed,1,2,0,2,0,0
clones/django/django\tests\syndication_tests\feeds.py,TemplateFeed,1,2,0,1,0,0
clones/django/django\tests\syndication_tests\feeds.py,TemplateContextFeed,1,2,0,3,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestLanguageFeed,0,2,0,0,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestGetObjectFeed,6,2,0,10,0,15
clones/django/django\tests\syndication_tests\feeds.py,NaiveDatesFeed,1,3,0,1,0,0
clones/django/django\tests\syndication_tests\feeds.py,TZAwareDatesFeed,1,3,0,3,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestFeedUrlFeed,0,3,0,0,0,0
clones/django/django\tests\syndication_tests\feeds.py,MyCustomAtom1Feed,4,1,0,10,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestCustomFeed,0,3,0,0,0,0
clones/django/django\tests\syndication_tests\feeds.py,TestSingleEnclosureAtomFeed,3,3,0,3,0,3
clones/django/django\tests\syndication_tests\feeds.py,TestMultipleEnclosureAtomFeed,1,3,0,2,0,0
clones/django/django\tests\syndication_tests\models.py,Entry,2,1,0,2,0,1
clones/django/django\tests\syndication_tests\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\syndication_tests\models.py,Article,0,1,0,0,0,0
clones/django/django\tests\syndication_tests\tests.py,FeedTestCase,4,1,1,10,0,6
clones/django/django\tests\syndication_tests\tests.py,SyndicationFeedTest,28,2,0,56,3,378
clones/django/django\tests\template_backends\test_django.py,DjangoTemplatesTests,10,1,0,23,0,45
clones/django/django\tests\template_backends\test_dummy.py,TemplateStringsTests,11,1,0,38,0,54
clones/django/django\tests\template_backends\test_jinja2.py,Jinja2Tests,9,1,0,26,0,36
clones/django/django\tests\template_backends\test_utils.py,TemplateUtilsTests,3,1,0,6,0,3
clones/django/django\tests\template_loader\tests.py,TemplateLoaderTests,22,1,0,31,0,231
clones/django/django\tests\template_tests\tests.py,TemplateTestMixin,16,1,2,34,0,120
clones/django/django\tests\template_tests\tests.py,TemplateTests,0,2,0,0,0,0
clones/django/django\tests\template_tests\tests.py,DebugTemplateTests,0,2,0,0,0,0
clones/django/django\tests\template_tests\test_autoreloader.py,TemplateReloadTests,6,1,0,25,0,15
clones/django/django\tests\template_tests\test_autoreloader.py,Jinja2TemplateReloadTests,3,1,0,13,0,3
clones/django/django\tests\template_tests\test_base.py,LexerTestMixin,2,1,2,7,1,1
clones/django/django\tests\template_tests\test_base.py,LexerTests,1,2,0,1,0,0
clones/django/django\tests\template_tests\test_base.py,DebugLexerTests,1,2,0,1,0,0
clones/django/django\tests\template_tests\test_base.py,TemplateTests,2,1,0,8,0,1
clones/django/django\tests\template_tests\test_base.py,VariableDoesNotExistTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\test_base.py,VariableTests,2,1,0,7,0,1
clones/django/django\tests\template_tests\test_callables.py,CallableVariablesTests,5,1,0,13,0,10
clones/django/django\tests\template_tests\test_context.py,ContextTests,18,1,0,39,0,153
clones/django/django\tests\template_tests\test_context.py,RequestContextTests,4,1,0,12,0,6
clones/django/django\tests\template_tests\test_custom.py,CustomFilterTests,2,1,0,7,0,1
clones/django/django\tests\template_tests\test_custom.py,TagTestCase,2,1,2,6,1,1
clones/django/django\tests\template_tests\test_custom.py,SimpleTagTests,9,2,0,15,1,36
clones/django/django\tests\template_tests\test_custom.py,InclusionTagTests,9,2,0,18,1,36
clones/django/django\tests\template_tests\test_custom.py,TemplateTagLoadingTests,5,1,0,12,1,10
clones/django/django\tests\template_tests\test_engine.py,EngineTest,2,1,0,5,0,1
clones/django/django\tests\template_tests\test_engine.py,RenderToStringTest,3,1,0,6,0,3
clones/django/django\tests\template_tests\test_engine.py,GetDefaultTests,3,1,0,7,0,3
clones/django/django\tests\template_tests\test_engine.py,LoaderTests,3,1,0,8,0,3
clones/django/django\tests\template_tests\test_extends.py,ExtendsBehaviorTests,8,1,0,19,0,28
clones/django/django\tests\template_tests\test_extends_relative.py,ExtendsRelativeBehaviorTests,8,1,0,16,0,28
clones/django/django\tests\template_tests\test_extends_relative.py,IncludeRelativeBehaviorTests,4,1,0,12,0,6
clones/django/django\tests\template_tests\test_extends_relative.py,ExtendsMixedBehaviorTests,3,1,0,11,0,3
clones/django/django\tests\template_tests\test_library.py,FilterRegistrationTests,7,1,0,11,0,21
clones/django/django\tests\template_tests\test_library.py,InclusionTagRegistrationTests,4,1,0,11,0,6
clones/django/django\tests\template_tests\test_library.py,SimpleTagRegistrationTests,6,1,0,14,0,15
clones/django/django\tests\template_tests\test_library.py,TagRegistrationTests,7,1,0,12,0,21
clones/django/django\tests\template_tests\test_loaders.py,CachedLoaderTests,8,1,0,20,0,28
clones/django/django\tests\template_tests\test_loaders.py,FileSystemLoaderTests,14,1,0,35,1,88
clones/django/django\tests\template_tests\test_loaders.py,AppDirectoriesLoaderTests,3,1,0,11,1,3
clones/django/django\tests\template_tests\test_loaders.py,LocmemLoaderTests,2,1,0,7,1,1
clones/django/django\tests\template_tests\test_logging.py,VariableResolveLoggingTests,3,1,0,18,0,3
clones/django/django\tests\template_tests\test_nodelist.py,NodelistTest,4,1,0,11,0,6
clones/django/django\tests\template_tests\test_nodelist.py,TextNodeTest,1,1,0,6,0,0
clones/django/django\tests\template_tests\test_nodelist.py,ErrorIndexTest,1,1,0,7,0,0
clones/django/django\tests\template_tests\test_origin.py,OriginTestCase,4,1,0,11,0,6
clones/django/django\tests\template_tests\test_parser.py,ParserTests,5,1,0,19,0,10
clones/django/django\tests\template_tests\test_response.py,SimpleTemplateResponseTest,18,1,0,35,1,153
clones/django/django\tests\template_tests\test_response.py,TemplateResponseTest,10,1,0,23,1,45
clones/django/django\tests\template_tests\test_response.py,CustomURLConfTest,1,1,0,3,0,0
clones/django/django\tests\template_tests\test_response.py,CacheMiddlewareTest,1,1,0,5,0,0
clones/django/django\tests\template_tests\test_smartif.py,SmartIfTests,6,1,0,14,0,15
clones/django/django\tests\template_tests\utils.py,SomeException,0,1,0,0,0,0
clones/django/django\tests\template_tests\utils.py,SomeOtherException,0,1,0,0,0,0
clones/django/django\tests\template_tests\utils.py,ShouldNotExecuteException,0,1,0,0,0,0
clones/django/django\tests\template_tests\utils.py,SomeClass,11,1,0,12,0,55
clones/django/django\tests\template_tests\utils.py,OtherClass,1,1,0,1,0,0
clones/django/django\tests\template_tests\utils.py,TestObj,3,1,0,4,0,3
clones/django/django\tests\template_tests\utils.py,SilentGetItemClass,1,1,0,1,0,0
clones/django/django\tests\template_tests\utils.py,SilentAttrClass,1,1,0,1,0,0
clones/django/django\tests\template_tests\utils.py,UTF8Class,1,1,0,1,0,0
clones/django/django\tests\template_tests\utils.py,UnsafeClass,1,1,0,1,0,0
clones/django/django\tests\template_tests\utils.py,SafeClass,1,1,0,2,0,0
clones/django/django\tests\template_tests\filter_tests\test_add.py,AddTests,9,1,0,15,0,36
clones/django/django\tests\template_tests\filter_tests\test_add.py,FunctionTests,1,1,0,3,0,0
clones/django/django\tests\template_tests\filter_tests\test_addslashes.py,AddslashesTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_addslashes.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_autoescape.py,AutoescapeStringfilterTests,4,1,0,9,0,6
clones/django/django\tests\template_tests\filter_tests\test_capfirst.py,CapfirstTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_capfirst.py,FunctionTests,1,1,0,3,0,0
clones/django/django\tests\template_tests\filter_tests\test_center.py,CenterTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_center.py,FunctionTests,2,1,0,4,0,1
clones/django/django\tests\template_tests\filter_tests\test_chaining.py,ChainingTests,14,1,0,18,0,91
clones/django/django\tests\template_tests\filter_tests\test_cut.py,CutTests,6,1,0,10,0,15
clones/django/django\tests\template_tests\filter_tests\test_cut.py,FunctionTests,4,1,0,6,0,6
clones/django/django\tests\template_tests\filter_tests\test_date.py,DateTests,10,1,0,17,0,45
clones/django/django\tests\template_tests\filter_tests\test_date.py,FunctionTests,3,1,0,6,0,3
clones/django/django\tests\template_tests\filter_tests\test_default.py,DefaultTests,4,1,0,8,0,6
clones/django/django\tests\template_tests\filter_tests\test_default.py,DefaultIfNoneTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_default.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_default_if_none.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_dictsort.py,FunctionTests,5,1,0,9,0,10
clones/django/django\tests\template_tests\filter_tests\test_dictsortreversed.py,FunctionTests,4,1,0,8,0,6
clones/django/django\tests\template_tests\filter_tests\test_divisibleby.py,FunctionTests,2,1,0,4,0,1
clones/django/django\tests\template_tests\filter_tests\test_escape.py,EscapeTests,5,1,0,13,0,10
clones/django/django\tests\template_tests\filter_tests\test_escape.py,FunctionTests,1,1,0,3,0,0
clones/django/django\tests\template_tests\filter_tests\test_escapejs.py,EscapejsTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_escapejs.py,FunctionTests,6,1,0,10,0,15
clones/django/django\tests\template_tests\filter_tests\test_filesizeformat.py,FunctionTests,3,1,0,8,0,3
clones/django/django\tests\template_tests\filter_tests\test_first.py,FirstTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_first.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_floatformat.py,FloatformatTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_floatformat.py,FunctionTests,8,1,0,17,0,28
clones/django/django\tests\template_tests\filter_tests\test_force_escape.py,ForceEscapeTests,8,1,0,11,0,28
clones/django/django\tests\template_tests\filter_tests\test_force_escape.py,FunctionTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_get_digit.py,FunctionTests,2,1,0,4,0,1
clones/django/django\tests\template_tests\filter_tests\test_iriencode.py,IriencodeTests,4,1,0,8,0,6
clones/django/django\tests\template_tests\filter_tests\test_iriencode.py,FunctionTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_join.py,JoinTests,8,1,0,12,0,28
clones/django/django\tests\template_tests\filter_tests\test_join.py,FunctionTests,5,1,0,8,0,10
clones/django/django\tests\template_tests\filter_tests\test_json_script.py,JsonScriptTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_last.py,LastTests,3,1,0,7,0,3
clones/django/django\tests\template_tests\filter_tests\test_length.py,LengthTests,7,1,0,11,0,21
clones/django/django\tests\template_tests\filter_tests\test_length.py,FunctionTests,3,1,0,6,0,3
clones/django/django\tests\template_tests\filter_tests\test_length_is.py,LengthIsTests,11,1,0,14,0,55
clones/django/django\tests\template_tests\filter_tests\test_length_is.py,FunctionTests,2,1,0,4,0,1
clones/django/django\tests\template_tests\filter_tests\test_linebreaks.py,LinebreaksTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_linebreaks.py,FunctionTests,8,1,0,12,0,28
clones/django/django\tests\template_tests\filter_tests\test_linebreaksbr.py,LinebreaksbrTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_linebreaksbr.py,FunctionTests,6,1,0,8,0,15
clones/django/django\tests\template_tests\filter_tests\test_linenumbers.py,LinenumbersTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_linenumbers.py,FunctionTests,5,1,0,8,0,10
clones/django/django\tests\template_tests\filter_tests\test_ljust.py,LjustTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_ljust.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_lower.py,LowerTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_lower.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_make_list.py,MakeListTests,4,1,0,8,0,6
clones/django/django\tests\template_tests\filter_tests\test_make_list.py,FunctionTests,2,1,0,4,0,1
clones/django/django\tests\template_tests\filter_tests\test_phone2numeric.py,Phone2numericTests,3,1,0,7,0,3
clones/django/django\tests\template_tests\filter_tests\test_phone2numeric.py,FunctionTests,1,1,0,3,0,0
clones/django/django\tests\template_tests\filter_tests\test_pluralize.py,PluralizeTests,4,1,0,9,0,6
clones/django/django\tests\template_tests\filter_tests\test_pluralize.py,FunctionTests,7,1,0,11,0,21
clones/django/django\tests\template_tests\filter_tests\test_random.py,RandomTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_rjust.py,RjustTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_rjust.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_safe.py,SafeTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_safeseq.py,SafeseqTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_slice.py,SliceTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_slice.py,FunctionTests,8,1,0,11,0,28
clones/django/django\tests\template_tests\filter_tests\test_slugify.py,SlugifyTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_slugify.py,FunctionTests,4,1,0,8,0,6
clones/django/django\tests\template_tests\filter_tests\test_stringformat.py,StringformatTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_stringformat.py,FunctionTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_striptags.py,StriptagsTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_striptags.py,FunctionTests,3,1,0,6,0,3
clones/django/django\tests\template_tests\filter_tests\test_time.py,TimeTests,8,1,0,15,0,28
clones/django/django\tests\template_tests\filter_tests\test_time.py,FunctionTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_timesince.py,TimesinceTests,18,1,0,23,0,153
clones/django/django\tests\template_tests\filter_tests\test_timesince.py,FunctionTests,3,1,0,8,0,3
clones/django/django\tests\template_tests\filter_tests\test_timeuntil.py,TimeuntilTests,16,1,0,21,0,120
clones/django/django\tests\template_tests\filter_tests\test_timeuntil.py,FunctionTests,3,1,0,8,0,3
clones/django/django\tests\template_tests\filter_tests\test_title.py,TitleTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_title.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_truncatechars.py,TruncatecharsTests,3,1,0,6,0,3
clones/django/django\tests\template_tests\filter_tests\test_truncatechars_html.py,FunctionTests,7,1,0,9,0,21
clones/django/django\tests\template_tests\filter_tests\test_truncatewords.py,TruncatewordsTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_truncatewords.py,FunctionTests,5,1,0,7,0,10
clones/django/django\tests\template_tests\filter_tests\test_truncatewords_html.py,FunctionTests,8,1,0,10,0,28
clones/django/django\tests\template_tests\filter_tests\test_unordered_list.py,UnorderedListTests,5,1,0,9,0,10
clones/django/django\tests\template_tests\filter_tests\test_unordered_list.py,FunctionTests,12,1,0,19,0,66
clones/django/django\tests\template_tests\filter_tests\test_upper.py,UpperTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_upper.py,FunctionTests,3,1,0,5,0,3
clones/django/django\tests\template_tests\filter_tests\test_urlencode.py,UrlencodeTests,2,1,0,5,0,1
clones/django/django\tests\template_tests\filter_tests\test_urlencode.py,FunctionTests,2,1,0,4,0,1
clones/django/django\tests\template_tests\filter_tests\test_urlize.py,UrlizeTests,9,1,0,13,0,36
clones/django/django\tests\template_tests\filter_tests\test_urlize.py,FunctionTests,28,1,0,33,0,378
clones/django/django\tests\template_tests\filter_tests\test_urlizetrunc.py,UrlizetruncTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_urlizetrunc.py,FunctionTests,6,1,0,9,0,15
clones/django/django\tests\template_tests\filter_tests\test_wordcount.py,WordcountTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_wordcount.py,FunctionTests,4,1,0,6,0,6
clones/django/django\tests\template_tests\filter_tests\test_wordwrap.py,WordwrapTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\filter_tests\test_wordwrap.py,FunctionTests,5,1,0,8,0,10
clones/django/django\tests\template_tests\filter_tests\test_yesno.py,YesNoTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\filter_tests\test_yesno.py,FunctionTests,8,1,0,12,0,28
clones/django/django\tests\template_tests\filter_tests\timezone_utils.py,TimezoneTestCase,1,1,0,7,0,0
clones/django/django\tests\template_tests\syntax_tests\test_autoescape.py,AutoescapeTagTests,18,1,0,26,0,153
clones/django/django\tests\template_tests\syntax_tests\test_basic.py,BasicSyntaxTests,41,1,0,52,0,820
clones/django/django\tests\template_tests\syntax_tests\test_basic.py,BlockContextTests,1,1,0,6,0,0
clones/django/django\tests\template_tests\syntax_tests\test_builtins.py,BuiltinsTests,3,1,0,6,0,3
clones/django/django\tests\template_tests\syntax_tests\test_cache.py,CacheTagTests,16,1,0,22,0,120
clones/django/django\tests\template_tests\syntax_tests\test_cache.py,CacheTests,4,1,0,13,0,6
clones/django/django\tests\template_tests\syntax_tests\test_comment.py,CommentSyntaxTests,17,1,0,20,0,136
clones/django/django\tests\template_tests\syntax_tests\test_cycle.py,CycleTagTests,25,1,0,32,0,300
clones/django/django\tests\template_tests\syntax_tests\test_exceptions.py,ExceptionsTests,5,1,0,9,0,10
clones/django/django\tests\template_tests\syntax_tests\test_extends.py,InheritanceTests,45,1,0,50,0,990
clones/django/django\tests\template_tests\syntax_tests\test_extends.py,ExtendsNodeTests,1,1,0,6,0,0
clones/django/django\tests\template_tests\syntax_tests\test_filter_syntax.py,FilterSyntaxTests,26,1,0,34,0,325
clones/django/django\tests\template_tests\syntax_tests\test_filter_tag.py,FilterTagTests,8,1,0,13,0,28
clones/django/django\tests\template_tests\syntax_tests\test_firstof.py,FirstOfTagTests,16,1,0,21,0,120
clones/django/django\tests\template_tests\syntax_tests\test_for.py,ForTagTests,32,1,0,36,0,496
clones/django/django\tests\template_tests\syntax_tests\test_for.py,ForNodeTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\test_if.py,IfTagTests,114,1,0,121,0,6441
clones/django/django\tests\template_tests\syntax_tests\test_if.py,IfNodeTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\test_if_changed.py,IfChangedTagTests,18,1,0,21,0,153
clones/django/django\tests\template_tests\syntax_tests\test_if_changed.py,IfChangedTests,5,1,0,18,0,10
clones/django/django\tests\template_tests\syntax_tests\test_include.py,IncludeTagTests,26,1,0,34,0,325
clones/django/django\tests\template_tests\syntax_tests\test_include.py,IncludeTests,10,1,0,23,0,45
